cell_id,species,n_obs,is_present
6661,Myotis yumanensis,0,0
67,Aeorestes cinereus,0,0
67,Myotis californicus,0,0
67,Myotis yumanensis,1,1
6723,Aeorestes cinereus,0,0
6723,Myotis californicus,0,0
6723,Myotis yumanensis,0,0
6724,Aeorestes cinereus,0,0
6724,Myotis californicus,0,0
6724,Myotis yumanensis,0,0
6725,Aeorestes cinereus,0,0
6725,Myotis californicus,0,0
6725,Myotis yumanensis,0,0
6726,Aeorestes cinereus,0,0
6726,Myotis californicus,0,0
6726,Myotis yumanensis,0,0
6727,Aeorestes cinereus,0,0
6727,Myotis californicus,0,0
6727,Myotis yumanensis,0,0
6733,Aeorestes cinereus,0,0
6733,Myotis californicus,0,0
6733,Myotis yumanensis,0,0
6734,Aeorestes cinereus,0,0
6734,Myotis californicus,0,0
6734,Myotis yumanensis,0,0
6735,Aeorestes cinereus,0,0
6735,Myotis californicus,0,0
6735,Myotis yumanensis,0,0
6736,Aeorestes cinereus,0,0
6736,Myotis californicus,0,0
6736,Myotis yumanensis,0,0
6737,Aeorestes cinereus,0,0
6737,Myotis californicus,0,0
6737,Myotis yumanensis,0,0
6738,Aeorestes cinereus,1,1
6738,Myotis californicus,0,0
6738,Myotis yumanensis,0,0
6739,Aeorestes cinereus,2,1
6739,Myotis californicus,1,1
6739,Myotis yumanensis,1,1
6740,Aeorestes cinereus,1,1
6740,Myotis californicus,1,1
6740,Myotis yumanensis,2,1
6741,Aeorestes cinereus,0,0
6741,Myotis californicus,0,0
6741,Myotis yumanensis,0,0
6742,Aeorestes cinereus,0,0
6742,Myotis californicus,0,0
6742,Myotis yumanensis,0,0
6743,Aeorestes cinereus,0,0
6743,Myotis californicus,0,0
6743,Myotis yumanensis,0,0
6744,Aeorestes cinereus,0,0
6744,Myotis californicus,0,0
6744,Myotis yumanensis,0,0
6745,Aeorestes cinereus,0,0
6745,Myotis californicus,0,0
6745,Myotis yumanensis,0,0
6746,Aeorestes cinereus,0,0
6746,Myotis californicus,0,0
6746,Myotis yumanensis,0,0
6747,Aeorestes cinereus,0,0
6747,Myotis californicus,0,0
6747,Myotis yumanensis,0,0
6748,Aeorestes cinereus,0,0
6748,Myotis californicus,0,0
6748,Myotis yumanensis,0,0
6749,Aeorestes cinereus,0,0
6749,Myotis californicus,0,0
6749,Myotis yumanensis,0,0
6750,Aeorestes cinereus,0,0
6750,Myotis californicus,0,0
6750,Myotis yumanensis,0,0
6751,Aeorestes cinereus,0,0
6751,Myotis californicus,0,0
6751,Myotis yumanensis,0,0
6752,Aeorestes cinereus,0,0
6752,Myotis californicus,0,0
6752,Myotis yumanensis,0,0
6753,Aeorestes cinereus,0,0
6753,Myotis californicus,0,0
6753,Myotis yumanensis,0,0
68,Aeorestes cinereus,0,0
68,Myotis californicus,0,0
68,Myotis yumanensis,0,0
6825,Aeorestes cinereus,0,0
6825,Myotis californicus,0,0
6825,Myotis yumanensis,0,0
6826,Aeorestes cinereus,0,0
6826,Myotis californicus,0,0
6826,Myotis yumanensis,0,0
6827,Aeorestes cinereus,0,0
6827,Myotis californicus,0,0
6827,Myotis yumanensis,0,0
6828,Aeorestes cinereus,0,0
6828,Myotis californicus,0,0
6828,Myotis yumanensis,0,0
6829,Aeorestes cinereus,0,0
6829,Myotis californicus,0,0
6829,Myotis yumanensis,0,0
6830,Aeorestes cinereus,0,0
6830,Myotis californicus,0,0
6830,Myotis yumanensis,0,0
6831,Aeorestes cinereus,0,0
6831,Myotis californicus,0,0
6831,Myotis yumanensis,0,0
6832,Aeorestes cinereus,0,0
6832,Myotis californicus,0,0
6832,Myotis yumanensis,0,0
6833,Aeorestes cinereus,0,0
6833,Myotis californicus,0,0
6833,Myotis yumanensis,0,0
6834,Aeorestes cinereus,0,0
6834,Myotis californicus,0,0
6834,Myotis yumanensis,0,0
6835,Aeorestes cinereus,0,0
6835,Myotis californicus,0,0
6835,Myotis yumanensis,0,0
6836,Aeorestes cinereus,0,0
6836,Myotis californicus,0,0
6836,Myotis yumanensis,0,0
6837,Aeorestes cinereus,0,0
6837,Myotis californicus,0,0
6837,Myotis yumanensis,0,0
6838,Aeorestes cinereus,0,0
6838,Myotis californicus,0,0
6838,Myotis yumanensis,0,0
6843,Aeorestes cinereus,0,0
6843,Myotis californicus,0,0
6843,Myotis yumanensis,0,0
6844,Aeorestes cinereus,0,0
6844,Myotis californicus,0,0
6844,Myotis yumanensis,0,0
6845,Aeorestes cinereus,0,0
6845,Myotis californicus,0,0
6845,Myotis yumanensis,0,0
686,Aeorestes cinereus,0,0
686,Myotis californicus,0,0
686,Myotis yumanensis,0,0
687,Aeorestes cinereus,0,0
687,Myotis californicus,1,1
687,Myotis yumanensis,0,0
6916,Aeorestes cinereus,0,0
6916,Myotis californicus,0,0
6916,Myotis yumanensis,0,0
6917,Aeorestes cinereus,0,0
6917,Myotis californicus,0,0
6917,Myotis yumanensis,0,0
6918,Aeorestes cinereus,0,0
6918,Myotis californicus,0,0
6918,Myotis yumanensis,0,0
6919,Aeorestes cinereus,0,0
6919,Myotis californicus,0,0
6919,Myotis yumanensis,0,0
6920,Aeorestes cinereus,0,0
6920,Myotis californicus,0,0
6920,Myotis yumanensis,0,0
6921,Aeorestes cinereus,0,0
6921,Myotis californicus,0,0
6921,Myotis yumanensis,0,0
6922,Aeorestes cinereus,0,0
6922,Myotis californicus,1,1
6922,Myotis yumanensis,0,0
6923,Aeorestes cinereus,0,0
6923,Myotis californicus,0,0
6923,Myotis yumanensis,0,0
6924,Aeorestes cinereus,0,0
6924,Myotis californicus,0,0
6924,Myotis yumanensis,0,0
6925,Aeorestes cinereus,0,0
6925,Myotis californicus,0,0
6925,Myotis yumanensis,0,0
6926,Aeorestes cinereus,0,0
6926,Myotis californicus,0,0
6926,Myotis yumanensis,0,0
6927,Aeorestes cinereus,0,0
6927,Myotis californicus,0,0
6927,Myotis yumanensis,0,0
6928,Aeorestes cinereus,0,0
6928,Myotis californicus,0,0
6928,Myotis yumanensis,0,0
7008,Aeorestes cinereus,0,0
7008,Myotis californicus,0,0
7008,Myotis yumanensis,0,0
7009,Aeorestes cinereus,0,0
7009,Myotis californicus,0,0
7009,Myotis yumanensis,0,0
7010,Aeorestes cinereus,0,0
7010,Myotis californicus,0,0
7010,Myotis yumanensis,0,0
7011,Aeorestes cinereus,0,0
7011,Myotis californicus,0,0
7011,Myotis yumanensis,0,0
7012,Aeorestes cinereus,0,0
7012,Myotis californicus,0,0
7012,Myotis yumanensis,0,0
7013,Aeorestes cinereus,1,1
7013,Myotis californicus,0,0
7013,Myotis yumanensis,0,0
7014,Aeorestes cinereus,0,0
7014,Myotis californicus,0,0
7014,Myotis yumanensis,0,0
7015,Aeorestes cinereus,0,0
7015,Myotis californicus,0,0
7015,Myotis yumanensis,0,0
7016,Aeorestes cinereus,0,0
7016,Myotis californicus,0,0
7016,Myotis yumanensis,0,0
7017,Aeorestes cinereus,0,0
7017,Myotis californicus,0,0
7017,Myotis yumanensis,0,0
7018,Aeorestes cinereus,0,0
7018,Myotis californicus,0,0
7018,Myotis yumanensis,0,0
7019,Aeorestes cinereus,0,0
7019,Myotis californicus,0,0
7019,Myotis yumanensis,0,0
706,Aeorestes cinereus,0,0
706,Myotis californicus,0,0
706,Myotis yumanensis,2,1
707,Aeorestes cinereus,1,1
707,Myotis californicus,0,0
707,Myotis yumanensis,1,1
708,Aeorestes cinereus,0,0
708,Myotis californicus,0,0
708,Myotis yumanensis,1,1
709,Aeorestes cinereus,1,1
709,Myotis californicus,2,1
709,Myotis yumanensis,2,1
710,Aeorestes cinereus,0,0
710,Myotis californicus,1,1
710,Myotis yumanensis,1,1
7100,Aeorestes cinereus,0,0
7100,Myotis californicus,0,0
7100,Myotis yumanensis,0,0
7101,Aeorestes cinereus,0,0
7101,Myotis californicus,0,0
7101,Myotis yumanensis,0,0
7102,Aeorestes cinereus,0,0
7102,Myotis californicus,0,0
7102,Myotis yumanensis,0,0
7103,Aeorestes cinereus,0,0
7103,Myotis californicus,0,0
7103,Myotis yumanensis,0,0
7104,Aeorestes cinereus,0,0
7104,Myotis californicus,0,0
7104,Myotis yumanensis,0,0
7105,Aeorestes cinereus,0,0
7105,Myotis californicus,0,0
7105,Myotis yumanensis,0,0
7106,Aeorestes cinereus,0,0
7106,Myotis californicus,0,0
7106,Myotis yumanensis,0,0
7107,Aeorestes cinereus,0,0
7107,Myotis californicus,0,0
7107,Myotis yumanensis,0,0
7108,Aeorestes cinereus,0,0
7108,Myotis californicus,0,0
7108,Myotis yumanensis,0,0
7109,Aeorestes cinereus,0,0
7109,Myotis californicus,0,0
7109,Myotis yumanensis,0,0
711,Aeorestes cinereus,0,0
711,Myotis californicus,0,0
711,Myotis yumanensis,0,0
7110,Aeorestes cinereus,0,0
7110,Myotis californicus,0,0
7110,Myotis yumanensis,0,0
7111,Aeorestes cinereus,0,0
7111,Myotis californicus,0,0
7111,Myotis yumanensis,0,0
712,Aeorestes cinereus,0,0
712,Myotis californicus,0,0
712,Myotis yumanensis,0,0
713,Aeorestes cinereus,0,0
713,Myotis californicus,0,0
713,Myotis yumanensis,0,0
714,Aeorestes cinereus,0,0
714,Myotis californicus,0,0
714,Myotis yumanensis,0,0
715,Aeorestes cinereus,0,0
715,Myotis californicus,0,0
715,Myotis yumanensis,0,0
716,Aeorestes cinereus,0,0
716,Myotis californicus,0,0
716,Myotis yumanensis,0,0
717,Aeorestes cinereus,0,0
717,Myotis californicus,0,0
717,Myotis yumanensis,0,0
718,Aeorestes cinereus,0,0
718,Myotis californicus,0,0
718,Myotis yumanensis,0,0
719,Aeorestes cinereus,0,0
719,Myotis californicus,0,0
719,Myotis yumanensis,0,0
7192,Aeorestes cinereus,0,0
7192,Myotis californicus,0,0
7192,Myotis yumanensis,0,0
7193,Aeorestes cinereus,0,0
7193,Myotis californicus,0,0
7193,Myotis yumanensis,0,0
7194,Aeorestes cinereus,0,0
7194,Myotis californicus,0,0
7194,Myotis yumanensis,0,0
7195,Aeorestes cinereus,0,0
7195,Myotis californicus,0,0
7195,Myotis yumanensis,0,0
7196,Aeorestes cinereus,0,0
7196,Myotis californicus,0,0
7196,Myotis yumanensis,0,0
7197,Aeorestes cinereus,0,0
7197,Myotis californicus,0,0
7197,Myotis yumanensis,0,0
7198,Aeorestes cinereus,0,0
7198,Myotis californicus,0,0
7198,Myotis yumanensis,0,0
7199,Aeorestes cinereus,0,0
7199,Myotis californicus,0,0
7199,Myotis yumanensis,0,0
720,Aeorestes cinereus,0,0
720,Myotis californicus,0,0
720,Myotis yumanensis,0,0
7200,Aeorestes cinereus,0,0
7200,Myotis californicus,0,0
7200,Myotis yumanensis,0,0
7201,Aeorestes cinereus,0,0
7201,Myotis californicus,0,0
7201,Myotis yumanensis,0,0
7202,Aeorestes cinereus,0,0
7202,Myotis californicus,0,0
7202,Myotis yumanensis,0,0
7203,Aeorestes cinereus,0,0
7203,Myotis californicus,0,0
7203,Myotis yumanensis,0,0
7207,Aeorestes cinereus,0,0
7207,Myotis californicus,0,0
7207,Myotis yumanensis,0,0
7208,Aeorestes cinereus,0,0
7208,Myotis californicus,0,0
7208,Myotis yumanensis,0,0
7209,Aeorestes cinereus,0,0
7209,Myotis californicus,0,0
7209,Myotis yumanensis,0,0
721,Aeorestes cinereus,0,0
721,Myotis californicus,0,0
721,Myotis yumanensis,0,0
722,Aeorestes cinereus,0,0
722,Myotis californicus,0,0
722,Myotis yumanensis,0,0
723,Aeorestes cinereus,0,0
723,Myotis californicus,0,0
723,Myotis yumanensis,0,0
724,Aeorestes cinereus,0,0
724,Myotis californicus,0,0
724,Myotis yumanensis,0,0
725,Aeorestes cinereus,0,0
725,Myotis californicus,0,0
725,Myotis yumanensis,0,0
726,Aeorestes cinereus,1,1
726,Myotis californicus,0,0
726,Myotis yumanensis,0,0
727,Aeorestes cinereus,0,0
727,Myotis californicus,0,0
727,Myotis yumanensis,0,0
728,Aeorestes cinereus,0,0
728,Myotis californicus,0,0
728,Myotis yumanensis,0,0
7284,Aeorestes cinereus,0,0
7284,Myotis californicus,0,0
7284,Myotis yumanensis,0,0
7285,Aeorestes cinereus,0,0
7285,Myotis californicus,0,0
7285,Myotis yumanensis,0,0
7286,Aeorestes cinereus,0,0
7286,Myotis californicus,0,0
7286,Myotis yumanensis,0,0
7287,Aeorestes cinereus,0,0
7287,Myotis californicus,0,0
7287,Myotis yumanensis,0,0
7288,Aeorestes cinereus,0,0
7288,Myotis californicus,0,0
7288,Myotis yumanensis,0,0
7289,Aeorestes cinereus,2,1
7289,Myotis californicus,0,0
7289,Myotis yumanensis,0,0
729,Aeorestes cinereus,0,0
729,Myotis californicus,0,0
729,Myotis yumanensis,0,0
7290,Aeorestes cinereus,1,1
7290,Myotis californicus,0,0
7290,Myotis yumanensis,0,0
7291,Aeorestes cinereus,0,0
7291,Myotis californicus,0,0
7291,Myotis yumanensis,0,0
7292,Aeorestes cinereus,0,0
7292,Myotis californicus,0,0
7292,Myotis yumanensis,0,0
7293,Aeorestes cinereus,0,0
7293,Myotis californicus,0,0
7293,Myotis yumanensis,0,0
7294,Aeorestes cinereus,0,0
7294,Myotis californicus,0,0
7294,Myotis yumanensis,0,0
7295,Aeorestes cinereus,0,0
7295,Myotis californicus,0,0
7295,Myotis yumanensis,0,0
7296,Aeorestes cinereus,0,0
7296,Myotis californicus,0,0
7296,Myotis yumanensis,0,0
7297,Aeorestes cinereus,0,0
7297,Myotis californicus,0,0
7297,Myotis yumanensis,0,0
7298,Aeorestes cinereus,0,0
7298,Myotis californicus,0,0
7298,Myotis yumanensis,0,0
7299,Aeorestes cinereus,0,0
7299,Myotis californicus,0,0
7299,Myotis yumanensis,0,0
730,Aeorestes cinereus,0,0
730,Myotis californicus,0,0
730,Myotis yumanensis,0,0
7300,Aeorestes cinereus,0,0
7300,Myotis californicus,0,0
7300,Myotis yumanensis,0,0
7301,Aeorestes cinereus,0,0
7301,Myotis californicus,0,0
7301,Myotis yumanensis,0,0
7302,Aeorestes cinereus,0,0
7302,Myotis californicus,0,0
7302,Myotis yumanensis,0,0
7303,Aeorestes cinereus,0,0
7303,Myotis californicus,0,0
7303,Myotis yumanensis,0,0
731,Aeorestes cinereus,0,0
731,Myotis californicus,0,0
731,Myotis yumanensis,0,0
7376,Aeorestes cinereus,0,0
7376,Myotis californicus,0,0
7376,Myotis yumanensis,0,0
7377,Aeorestes cinereus,0,0
7377,Myotis californicus,0,0
7377,Myotis yumanensis,0,0
7378,Aeorestes cinereus,0,0
7378,Myotis californicus,0,0
7378,Myotis yumanensis,0,0
7379,Aeorestes cinereus,0,0
7379,Myotis californicus,0,0
7379,Myotis yumanensis,0,0
7380,Aeorestes cinereus,0,0
7380,Myotis californicus,0,0
7380,Myotis yumanensis,0,0
7381,Aeorestes cinereus,0,0
7381,Myotis californicus,0,0
7381,Myotis yumanensis,0,0
7382,Aeorestes cinereus,0,0
7382,Myotis californicus,0,0
7382,Myotis yumanensis,0,0
7383,Aeorestes cinereus,1,1
7383,Myotis californicus,1,1
7383,Myotis yumanensis,0,0
7384,Aeorestes cinereus,0,0
7384,Myotis californicus,0,0
7384,Myotis yumanensis,0,0
7385,Aeorestes cinereus,0,0
7385,Myotis californicus,0,0
7385,Myotis yumanensis,0,0
7386,Aeorestes cinereus,0,0
7386,Myotis californicus,0,0
7386,Myotis yumanensis,0,0
7387,Aeorestes cinereus,0,0
7387,Myotis californicus,0,0
7387,Myotis yumanensis,0,0
7388,Aeorestes cinereus,0,0
7388,Myotis californicus,0,0
7388,Myotis yumanensis,0,0
7389,Aeorestes cinereus,0,0
7389,Myotis californicus,0,0
7389,Myotis yumanensis,0,0
7390,Aeorestes cinereus,0,0
7390,Myotis californicus,0,0
7390,Myotis yumanensis,0,0
7391,Aeorestes cinereus,0,0
7391,Myotis californicus,0,0
7391,Myotis yumanensis,0,0
7392,Aeorestes cinereus,0,0
7392,Myotis californicus,0,0
7392,Myotis yumanensis,0,0
7393,Aeorestes cinereus,0,0
7393,Myotis californicus,0,0
7393,Myotis yumanensis,0,0
7394,Aeorestes cinereus,0,0
7394,Myotis californicus,0,0
7394,Myotis yumanensis,0,0
7395,Aeorestes cinereus,0,0
7395,Myotis californicus,0,0
7395,Myotis yumanensis,0,0
7396,Aeorestes cinereus,0,0
7396,Myotis californicus,0,0
7396,Myotis yumanensis,0,0
7469,Aeorestes cinereus,0,0
7469,Myotis californicus,0,0
7469,Myotis yumanensis,0,0
7470,Aeorestes cinereus,0,0
7470,Myotis californicus,0,0
7470,Myotis yumanensis,0,0
7471,Aeorestes cinereus,0,0
7471,Myotis californicus,0,0
7471,Myotis yumanensis,0,0
7472,Aeorestes cinereus,0,0
7472,Myotis californicus,0,0
7472,Myotis yumanensis,0,0
7473,Aeorestes cinereus,0,0
7473,Myotis californicus,0,0
7473,Myotis yumanensis,0,0
7474,Aeorestes cinereus,0,0
7474,Myotis californicus,0,0
7474,Myotis yumanensis,0,0
7475,Aeorestes cinereus,0,0
7475,Myotis californicus,0,0
7475,Myotis yumanensis,0,0
7476,Aeorestes cinereus,0,0
7476,Myotis californicus,0,0
7476,Myotis yumanensis,0,0
7477,Aeorestes cinereus,0,0
7477,Myotis californicus,0,0
7477,Myotis yumanensis,0,0
7478,Aeorestes cinereus,0,0
7478,Myotis californicus,0,0
7478,Myotis yumanensis,0,0
7479,Aeorestes cinereus,0,0
7479,Myotis californicus,0,0
7479,Myotis yumanensis,0,0
7480,Aeorestes cinereus,0,0
7480,Myotis californicus,0,0
7480,Myotis yumanensis,0,0
7481,Aeorestes cinereus,0,0
7481,Myotis californicus,0,0
7481,Myotis yumanensis,0,0
7482,Aeorestes cinereus,0,0
7482,Myotis californicus,0,0
7482,Myotis yumanensis,0,0
7483,Aeorestes cinereus,0,0
7483,Myotis californicus,0,0
7483,Myotis yumanensis,0,0
7484,Aeorestes cinereus,0,0
7484,Myotis californicus,0,0
7484,Myotis yumanensis,0,0
7485,Aeorestes cinereus,0,0
7485,Myotis californicus,0,0
7485,Myotis yumanensis,0,0
7486,Aeorestes cinereus,0,0
7486,Myotis californicus,0,0
7486,Myotis yumanensis,0,0
7487,Aeorestes cinereus,0,0
7487,Myotis californicus,0,0
7487,Myotis yumanensis,0,0
7488,Aeorestes cinereus,0,0
7488,Myotis californicus,0,0
7488,Myotis yumanensis,0,0
7549,Aeorestes cinereus,0,0
7549,Myotis californicus,0,0
7549,Myotis yumanensis,0,0
7561,Aeorestes cinereus,0,0
7561,Myotis californicus,0,0
7561,Myotis yumanensis,0,0
7562,Aeorestes cinereus,0,0
7562,Myotis californicus,0,0
7562,Myotis yumanensis,0,0
7563,Aeorestes cinereus,0,0
7563,Myotis californicus,0,0
7563,Myotis yumanensis,0,0
7564,Aeorestes cinereus,0,0
7564,Myotis californicus,0,0
7564,Myotis yumanensis,0,0
7565,Aeorestes cinereus,0,0
7565,Myotis californicus,0,0
7565,Myotis yumanensis,0,0
7566,Aeorestes cinereus,0,0
7566,Myotis californicus,0,0
7566,Myotis yumanensis,0,0
7567,Aeorestes cinereus,0,0
7567,Myotis californicus,0,0
7567,Myotis yumanensis,0,0
7568,Aeorestes cinereus,0,0
7568,Myotis californicus,0,0
7568,Myotis yumanensis,0,0
7569,Aeorestes cinereus,0,0
7569,Myotis californicus,0,0
7569,Myotis yumanensis,0,0
7570,Aeorestes cinereus,0,0
7570,Myotis californicus,0,0
7570,Myotis yumanensis,0,0
7571,Aeorestes cinereus,0,0
7571,Myotis californicus,0,0
7571,Myotis yumanensis,0,0
7572,Aeorestes cinereus,0,0
7572,Myotis californicus,0,0
7572,Myotis yumanensis,0,0
7573,Aeorestes cinereus,0,0
7573,Myotis californicus,0,0
7573,Myotis yumanensis,0,0
7574,Aeorestes cinereus,0,0
7574,Myotis californicus,0,0
7574,Myotis yumanensis,0,0
7575,Aeorestes cinereus,0,0
7575,Myotis californicus,0,0
7575,Myotis yumanensis,0,0
7576,Aeorestes cinereus,0,0
7576,Myotis californicus,0,0
7576,Myotis yumanensis,0,0
7577,Aeorestes cinereus,0,0
7577,Myotis californicus,0,0
7577,Myotis yumanensis,0,0
7578,Aeorestes cinereus,0,0
7578,Myotis californicus,0,0
7578,Myotis yumanensis,0,0
7579,Aeorestes cinereus,0,0
7579,Myotis californicus,0,0
7579,Myotis yumanensis,0,0
7580,Aeorestes cinereus,0,0
7580,Myotis californicus,0,0
7580,Myotis yumanensis,0,0
7581,Aeorestes cinereus,0,0
7581,Myotis californicus,0,0
7581,Myotis yumanensis,0,0
7640,Aeorestes cinereus,0,0
7640,Myotis californicus,0,0
7640,Myotis yumanensis,0,0
7641,Aeorestes cinereus,0,0
7641,Myotis californicus,0,0
7641,Myotis yumanensis,0,0
7642,Aeorestes cinereus,0,0
7642,Myotis californicus,0,0
7642,Myotis yumanensis,0,0
7643,Aeorestes cinereus,0,0
7643,Myotis californicus,0,0
7643,Myotis yumanensis,0,0
7652,Aeorestes cinereus,0,0
7652,Myotis californicus,0,0
7652,Myotis yumanensis,0,0
7653,Aeorestes cinereus,0,0
7653,Myotis californicus,0,0
7653,Myotis yumanensis,0,0
7654,Aeorestes cinereus,0,0
7654,Myotis californicus,0,0
7654,Myotis yumanensis,0,0
7655,Aeorestes cinereus,0,0
7655,Myotis californicus,0,0
7655,Myotis yumanensis,0,0
7656,Aeorestes cinereus,0,0
7656,Myotis californicus,0,0
7656,Myotis yumanensis,0,0
7657,Aeorestes cinereus,0,0
7657,Myotis californicus,0,0
7657,Myotis yumanensis,0,0
7658,Aeorestes cinereus,0,0
7658,Myotis californicus,0,0
7658,Myotis yumanensis,0,0
7659,Aeorestes cinereus,0,0
7659,Myotis californicus,0,0
7659,Myotis yumanensis,0,0
7660,Aeorestes cinereus,0,0
7660,Myotis californicus,0,0
7660,Myotis yumanensis,0,0
7661,Aeorestes cinereus,0,0
7661,Myotis californicus,0,0
7661,Myotis yumanensis,0,0
7662,Aeorestes cinereus,0,0
7662,Myotis californicus,0,0
7662,Myotis yumanensis,0,0
7663,Aeorestes cinereus,0,0
7663,Myotis californicus,0,0
7663,Myotis yumanensis,0,0
7664,Aeorestes cinereus,0,0
7664,Myotis californicus,0,0
7664,Myotis yumanensis,0,0
7665,Aeorestes cinereus,0,0
7665,Myotis californicus,0,0
7665,Myotis yumanensis,0,0
7666,Aeorestes cinereus,0,0
7666,Myotis californicus,0,0
7666,Myotis yumanensis,0,0
7667,Aeorestes cinereus,0,0
7667,Myotis californicus,0,0
7667,Myotis yumanensis,0,0
7668,Aeorestes cinereus,0,0
7668,Myotis californicus,0,0
7668,Myotis yumanensis,1,1
7669,Aeorestes cinereus,0,0
7669,Myotis californicus,0,0
7669,Myotis yumanensis,0,0
7670,Aeorestes cinereus,0,0
7670,Myotis californicus,0,0
7670,Myotis yumanensis,0,0
7671,Aeorestes cinereus,0,0
7671,Myotis californicus,0,0
7671,Myotis yumanensis,0,0
7672,Aeorestes cinereus,0,0
7672,Myotis californicus,0,0
7672,Myotis yumanensis,0,0
7673,Aeorestes cinereus,0,0
7673,Myotis californicus,0,0
7673,Myotis yumanensis,0,0
7731,Aeorestes cinereus,0,0
7731,Myotis californicus,0,0
7731,Myotis yumanensis,0,0
7732,Aeorestes cinereus,0,0
7732,Myotis californicus,0,0
7732,Myotis yumanensis,0,0
7733,Aeorestes cinereus,0,0
7733,Myotis californicus,0,0
7733,Myotis yumanensis,0,0
7734,Aeorestes cinereus,0,0
7734,Myotis californicus,0,0
7734,Myotis yumanensis,0,0
7735,Aeorestes cinereus,0,0
7735,Myotis californicus,0,0
7735,Myotis yumanensis,0,0
7736,Aeorestes cinereus,0,0
7736,Myotis californicus,0,0
7736,Myotis yumanensis,0,0
7743,Aeorestes cinereus,0,0
7743,Myotis californicus,0,0
7743,Myotis yumanensis,0,0
7744,Aeorestes cinereus,0,0
7744,Myotis californicus,0,0
7744,Myotis yumanensis,0,0
7745,Aeorestes cinereus,0,0
7745,Myotis californicus,0,0
7745,Myotis yumanensis,0,0
7746,Aeorestes cinereus,0,0
7746,Myotis californicus,0,0
7746,Myotis yumanensis,0,0
7747,Aeorestes cinereus,0,0
7747,Myotis californicus,0,0
7747,Myotis yumanensis,0,0
7748,Aeorestes cinereus,0,0
7748,Myotis californicus,0,0
7748,Myotis yumanensis,0,0
7749,Aeorestes cinereus,0,0
7749,Myotis californicus,0,0
7749,Myotis yumanensis,0,0
7750,Aeorestes cinereus,0,0
7750,Myotis californicus,0,0
7750,Myotis yumanensis,0,0
7751,Aeorestes cinereus,0,0
7751,Myotis californicus,0,0
7751,Myotis yumanensis,0,0
7752,Aeorestes cinereus,0,0
7752,Myotis californicus,0,0
7752,Myotis yumanensis,0,0
7753,Aeorestes cinereus,0,0
7753,Myotis californicus,0,0
7753,Myotis yumanensis,0,0
7754,Aeorestes cinereus,0,0
7754,Myotis californicus,0,0
7754,Myotis yumanensis,0,0
7755,Aeorestes cinereus,0,0
7755,Myotis californicus,0,0
7755,Myotis yumanensis,0,0
7756,Aeorestes cinereus,0,0
7756,Myotis californicus,0,0
7756,Myotis yumanensis,0,0
7757,Aeorestes cinereus,0,0
7757,Myotis californicus,0,0
7757,Myotis yumanensis,0,0
7758,Aeorestes cinereus,0,0
7758,Myotis californicus,0,0
7758,Myotis yumanensis,0,0
7759,Aeorestes cinereus,0,0
7759,Myotis californicus,0,0
7759,Myotis yumanensis,0,0
7760,Aeorestes cinereus,0,0
7760,Myotis californicus,0,0
7760,Myotis yumanensis,0,0
7761,Aeorestes cinereus,0,0
7761,Myotis californicus,0,0
7761,Myotis yumanensis,0,0
7762,Aeorestes cinereus,0,0
7762,Myotis californicus,0,0
7762,Myotis yumanensis,0,0
7763,Aeorestes cinereus,0,0
7763,Myotis californicus,0,0
7763,Myotis yumanensis,0,0
7764,Aeorestes cinereus,0,0
7764,Myotis californicus,0,0
7764,Myotis yumanensis,0,0
7765,Aeorestes cinereus,0,0
7765,Myotis californicus,0,0
7765,Myotis yumanensis,0,0
7822,Aeorestes cinereus,0,0
7822,Myotis californicus,0,0
7822,Myotis yumanensis,0,0
7823,Aeorestes cinereus,0,0
7823,Myotis californicus,0,0
7823,Myotis yumanensis,0,0
7824,Aeorestes cinereus,0,0
7824,Myotis californicus,0,0
7824,Myotis yumanensis,0,0
7825,Aeorestes cinereus,0,0
7825,Myotis californicus,0,0
7825,Myotis yumanensis,0,0
7826,Aeorestes cinereus,0,0
7826,Myotis californicus,0,0
7826,Myotis yumanensis,0,0
7827,Aeorestes cinereus,0,0
7827,Myotis californicus,0,0
7827,Myotis yumanensis,0,0
7828,Aeorestes cinereus,0,0
7828,Myotis californicus,0,0
7828,Myotis yumanensis,0,0
7834,Aeorestes cinereus,0,0
7834,Myotis californicus,0,0
7834,Myotis yumanensis,0,0
7835,Aeorestes cinereus,0,0
7835,Myotis californicus,0,0
7835,Myotis yumanensis,0,0
7836,Aeorestes cinereus,0,0
7836,Myotis californicus,0,0
7836,Myotis yumanensis,0,0
7837,Aeorestes cinereus,0,0
7837,Myotis californicus,0,0
7837,Myotis yumanensis,0,0
7838,Aeorestes cinereus,0,0
7838,Myotis californicus,0,0
7838,Myotis yumanensis,0,0
7839,Aeorestes cinereus,0,0
7839,Myotis californicus,0,0
7839,Myotis yumanensis,0,0
7840,Aeorestes cinereus,0,0
7840,Myotis californicus,0,0
7840,Myotis yumanensis,0,0
7841,Aeorestes cinereus,0,0
7841,Myotis californicus,0,0
7841,Myotis yumanensis,0,0
7842,Aeorestes cinereus,0,0
7842,Myotis californicus,0,0
7842,Myotis yumanensis,0,0
7843,Aeorestes cinereus,0,0
7843,Myotis californicus,0,0
7843,Myotis yumanensis,0,0
7844,Aeorestes cinereus,0,0
7844,Myotis californicus,0,0
7844,Myotis yumanensis,0,0
