cell_id,species,n_obs,is_present,viirs_years,mean_radiance,log1p_radiance,pct_developed,pct_protected,pop_density,log1p_pop_density
7758,Aeorestes cinereus,0,0,13,0.11220852514872184,0.10634770086397972,0.05302709853932483,0.575182756413181,12.569893836975098,2.607853650453986
7759,Aeorestes cinereus,0,0,13,0.00477435241135446,0.00476299133770946,0.02720751694282191,0.6765867655609539,1.32551109790802,0.8439398419381053
7760,Aeorestes cinereus,0,0,13,0,0,0.02933050138147651,0.8660953279722102,0.06420699506998062,0.0622299162368798
7761,Aeorestes cinereus,0,0,13,0,0,0.0414641609965079,0.9935877808697662,0,0
7762,Aeorestes cinereus,0,0,13,0.00806517239946585,0.00803282271732247,0.0160647268996427,0.7659139265699898,2.1528148651123047,1.1482956617797977
7763,Aeorestes cinereus,0,0,13,0.02077553091714015,0.02056266282455945,0.01456188350493196,0.1626669892334297,2.2594547271728516,1.1815599197854143
7764,Aeorestes cinereus,0,0,13,0.6770077324830569,0.5170110937326818,0.01389588883288933,0.1124478702162812,2.5715317726135254,1.2729945717271836
7765,Aeorestes cinereus,0,0,13,1.0848349057711089,0.7346896702313536,0.13784661908576262,0.17364307141309138,9.388216018676758,2.340672088605155
7822,Aeorestes cinereus,0,0,13,0.0011269620557029,0.00112632751065945,0.00567921013077483,0.5836233142556625,0.2665136456489563,0.23626796469997635
7823,Aeorestes cinereus,0,0,13,0.01157528539904608,0.01150880431618143,0.01849418625580474,0.497802652588983,1.4829334020614624,0.9094406846042882
7824,Aeorestes cinereus,0,0,13,0.00894136405818594,0.00890162675736573,0.01026901026901027,0.27862284557690403,1.8819191455841064,1.0584564422164355
7825,Aeorestes cinereus,0,0,13,0.04915253072977066,0.04798272468719712,0.02957482809518666,0,10.125901222229004,2.409275833510959
7826,Aeorestes cinereus,0,0,13,0.0388476219243155,0.03811204296353947,0.02155463357122929,0.00410374009049758,2.9360926151275635,1.3701885091793238
7827,Aeorestes cinereus,0,0,13,0.00612433120393409,0.00610565370691235,0.02381402381402381,0.00432890866766519,1.709947943687439,0.99692942573569
7828,Aeorestes cinereus,0,0,13,0.00757630344910117,0.00754774740426889,0.02916029160291602,0.4258892792493694,0.7484179735183716,0.5587113639349499
7834,Aeorestes cinereus,0,0,13,0,0,0.0021690216902169,0.13785029210138677,0.0315442755818367,0.03105697609982637
7835,Aeorestes cinereus,0,0,13,0,0,0.0032040032040032,0,0.08501976728439331,0.08159820552175784
7836,Aeorestes cinereus,0,0,13,0,0,0.01026882542996769,0,0.3147946894168854,0.2736805237192145
7837,Aeorestes cinereus,0,0,13,0.00175707257921413,0.00175553073301606,0.02456102456102456,0.00319786120060557,4.022003173828125,1.613828892720085
7838,Aeorestes cinereus,0,0,13,0.08810162214705577,0.08443454678068045,0.07641145181758453,0,21.711488723754883,3.1228709076349204
7839,Aeorestes cinereus,0,0,13,0.2925426123233942,0.2566112957725698,0.10562315501475988,0.42806429867936624,35.40165328979492,3.5946141936605467
7840,Aeorestes cinereus,0,0,13,0.00755777908489108,0.00752936216194564,0.01372464315927785,0.774800030990485,0.8591329455375671,0.6201102207264098
7841,Aeorestes cinereus,0,0,13,0,0,0.00819915578395989,0.6758044403705472,0.03918635472655296,0.03843805573238126
7842,Aeorestes cinereus,0,0,13,2.8529196256735863e-4,2.8525127455386406e-4,0.01432775642814072,0.9431923463420876,0.00765320332720875,0.00762406613410719
7843,Aeorestes cinereus,0,0,13,0,0,0.0382046943624451,0.3315357522092552,0.03063022717833519,0.0301704861717064
7844,Aeorestes cinereus,0,0,13,0,0,0.05216405216405216,0.47801333210801406,0,0
7845,Aeorestes cinereus,0,0,13,0,0,0.08298908298908299,0.26651102075882355,0,0
7846,Aeorestes cinereus,0,0,13,0,0,0.06877930680682932,0.387648841485627,0.3714246451854706,0.3158500865287848
7847,Aeorestes cinereus,0,0,13,0.4473975759286147,0.36976716867207127,0.11543411543411544,0.1694738404977522,13.116147994995115,2.6473193899600425
7848,Aeorestes cinereus,0,0,13,0.1529644624545024,0.1423364190031626,0.1128500971992224,0.024249346535869,16.943666458129883,2.8872372091121292
7849,Aeorestes cinereus,0,0,13,0.1601727375617394,0.14856890572318265,0.073187414500684,0.0646988667693171,24.072172164916992,3.221758552410326
7850,Aeorestes cinereus,0,0,13,0.01375963997382384,0.01366583562429431,0.02704527045270452,0.13239064098662393,0.7497416138648987,0.5594681278141457
7851,Aeorestes cinereus,0,0,13,0,0,0.02523579811361509,0.6857558725285016,0.01333118323236703,0.01324310493760549
7852,Aeorestes cinereus,0,0,13,0,0,0.03627036270362704,0.6282541509663626,0.0157389547675848,0.01561638185914885
7853,Aeorestes cinereus,0,0,13,0.06793141880860695,0.06572352387747486,0.04921160630714954,0.7436250220646021,11.316192626953123,2.5109148703226274
7854,Aeorestes cinereus,0,0,13,0.14851904889711967,0.1384733289016088,0.05044595847321099,0.1422137396442143,15.182332038879396,2.783920032201177
7855,Aeorestes cinereus,0,0,13,0,0,0.00161998704010367,0.14494003816159398,0.41449809074401855,0.3467747619841084
7856,Aeorestes cinereus,0,0,13,0,0,0.0063720637206372,0.03576444019416695,0.04180571064352989,0.04095546783008529
7913,Aeorestes cinereus,0,0,13,0.00285894110297354,0.00285486210342199,0.00692119379342621,0.3144936201074496,1.9828239679336548,1.0928704920359538
7914,Aeorestes cinereus,0,0,13,0.00459823308987184,0.00458769351270237,0.01719793372810885,0.07466547349566842,1.635516881942749,0.9690793228865184
7915,Aeorestes cinereus,0,0,13,0.00655700670232853,0.00653560304554911,0.02277145737327189,0.00717149116032231,1.0742838382720947,0.7296159559266483
7916,Aeorestes cinereus,0,0,13,0.00186471309503898,0.0018629766758562,0.01454375275620314,0.0174645084327814,0.5165479779243469,0.41643668491894686
7917,Aeorestes cinereus,0,0,13,0.0377879306100882,0.03709145809980193,0.028718770249838,0,8.1221342086792,2.2107037908187706
7918,Aeorestes cinereus,0,0,13,0.00336412517712093,0.00335847916706346,0.01275301275301275,0.06572051901151893,2.0564088821411133,1.1172406588664634
7919,Aeorestes cinereus,0,0,13,0.00159016406709829,0.00158890109492952,0.01683886528907768,0.10443557713302236,0.8059613108634949,0.591093032209123
7920,Aeorestes cinereus,0,0,13,0,0,0.03302073583411333,0.968526224497257,0.10019607841968536,0.09548841702793204
7926,Aeorestes cinereus,0,0,13,0.03305766115394922,0.03252300770256595,0.01853968482535797,0.06172125384184492,0.3837542831897736,0.32480030038534885
7927,Aeorestes cinereus,0,0,13,0,0,0.0062280622806228,0,0.22859355807304385,0.20587006642696337
7928,Aeorestes cinereus,0,0,13,1.0965435873143948e-4,1.0964834713170648e-4,0.00519295845633235,0,0.3394103944301605,0.29222951297598965
7929,Aeorestes cinereus,0,0,13,0.03610736063609902,0.03547076842570274,0.02860228602286023,0,11.738263130187988,2.544610308839602
