gbif_id,dataset_key,occurrence_id,kingdom,phylum,class,order,family,genus,species,infraspecific_epithet,taxon_rank,scientific_name,verbatim_scientific_name,verbatim_scientific_name_authorship,country_code,locality,state_province,occurrence_status,individual_count,publishing_org_key,decimal_latitude,decimal_longitude,coordinate_uncertainty_in_meters,coordinate_precision,elevation,elevation_accuracy,depth,depth_accuracy,event_date,day,month,year,taxon_key,species_key,basis_of_record,institution_code,collection_code,catalog_number,record_number,identified_by,date_identified,license,rights_holder,recorded_by,type_status,establishment_means,last_interpreted,media_type,issue
2234819104,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9245282,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.767899,-121.770638,NA,NA,NA,NA,NA,NA,2017-12-23T14:15:44,23,12,2017,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,9245282,,Rob Irwin,2017-12-24T00:32:47Z,CC_BY_NC_4_0,Rob Irwin,Rob Irwin,,,2025-12-10T17:40:54Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2234819014,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8858809,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,cinereus,SUBSPECIES,"Lasiurus cinereus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus cinereus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.752531,-121.802611,2,NA,NA,NA,NA,NA,2012-04-04T18:31,4,4,2012,7193858,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,8858809,,Rob Irwin,2017-11-19T07:25:24Z,CC_BY_NC_4_0,Rob Irwin,Rob Irwin,,,2025-12-10T19:26:50Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2234816923,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://conabio.inaturalist.org/observations/401806,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis californicus,,SPECIES,"Myotis californicus (Audubon & Bachman, 1842)",Myotis californicus,,MX,,Jalisco,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,20.727579,-104.034154,124,NA,NA,NA,NA,NA,2013-02-04,4,2,2013,2432425,2432425,HUMAN_OBSERVATION,iNaturalist,Observations,401806,,Juan Cruzado Cortés,2013-10-02T19:00:24Z,CC_BY_4_0,Julio Alejandro Álvarez Ruiz,Julio Alejandro Álvarez Ruiz,,,2025-12-10T17:39:04Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2234737891,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21293814,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis californicus,,SPECIES,"Myotis californicus (Audubon & Bachman, 1842)",Myotis californicus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.002026,-122.600196,278,NA,NA,NA,NA,NA,2019-03-15T20:51,15,3,2019,2432425,2432425,HUMAN_OBSERVATION,iNaturalist,Observations,21293814,,DCStokes,2019-03-18T15:56:23Z,CC_BY_NC_4_0,Brad Kelley,Brad Kelley,,,2025-12-10T17:45:36Z,Sound;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2028455734,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21272889,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Arizona,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.281521,-114.05985,234,NA,NA,NA,NA,NA,2012-05-01T10:27,1,5,2012,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,21272889,,Lauren Harter,2019-03-16T00:53:56Z,CC0_1_0,Lauren Harter,Lauren Harter,,,2025-12-10T20:56:33Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2028439038,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/1852264,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis californicus,,SPECIES,"Myotis californicus (Audubon & Bachman, 1842)",Myotis californicus,,US,,Washington,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.596365,-122.877274,702,NA,NA,NA,NA,NA,2015-08-10,10,8,2015,2432425,2432425,HUMAN_OBSERVATION,iNaturalist,Observations,1852264,,Sarka Martinez,2015-08-11T03:16:42Z,CC_BY_NC_4_0,Sarka Martinez,Sarka Martinez,,,2025-12-10T20:53:22Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2028435711,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/13899298,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis californicus,,SPECIES,"Myotis californicus (Audubon & Bachman, 1842)",Myotis californicus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.809338,-116.775017,10,NA,NA,NA,NA,NA,2018-06-21T21:28:18,21,6,2018,2432425,2432425,HUMAN_OBSERVATION,iNaturalist,Observations,13899298,,DCStokes,2019-03-19T22:39:05Z,CC_BY_4_0,Natalie Downe,Natalie Downe,,,2025-12-10T19:35:26Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2005399852,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20540415,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Arizona,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.933081,-112.694825,4,NA,NA,NA,NA,NA,2018-05-16T12:29Z,16,5,2018,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,20540415,,s_bud_,2019-02-21T22:40:45Z,CC_BY_NC_4_0,s_bud_,s_bud_,,,2025-12-10T20:56:13Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2005399814,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20540412,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Arizona,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.933081,-112.694825,4,NA,NA,NA,NA,NA,2018-05-16T12:29Z,16,5,2018,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,20540412,,s_bud_,2019-02-21T22:40:44Z,CC_BY_NC_4_0,s_bud_,s_bud_,,,2025-12-10T20:56:08Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2005322003,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20299737,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Texas,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,29.248267,-103.293315,2,NA,NA,NA,NA,NA,2015-04-22T13:07,22,4,2015,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,20299737,,Joe Sebastiani,2019-02-12T13:08:26Z,CC_BY_NC_4_0,Joe Sebastiani,Joe Sebastiani,,,2025-12-10T17:44:39Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2005256243,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/10313096,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis yumanensis,,SPECIES,"Myotis yumanensis (H.Allen, 1864)",Myotis yumanensis,,MX,,Sonora,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,29.083325,-110.963293,2752,NA,NA,NA,NA,NA,2017-10-24T20:50:26,24,10,2017,2432461,2432461,HUMAN_OBSERVATION,iNaturalist,Observations,10313096,,estefania ramirez,2018-03-19T19:41:21Z,CC_BY_NC_4_0,estefania ramirez,estefania ramirez,,,2025-12-10T20:54:37Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1993720684,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20003970,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis californicus,,SPECIES,"Myotis californicus (Audubon & Bachman, 1842)",Myotis californicus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.08538,-122.844354,24,NA,NA,NA,NA,NA,2012-07-10T14:43:34,10,7,2012,2432425,2432425,HUMAN_OBSERVATION,iNaturalist,Observations,20003970,,sarietm,2019-02-01T06:41:56Z,CC_BY_NC_4_0,sarietm,sarietm,,,2025-12-10T17:44:11Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1990625029,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19972620,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.002293,-122.600552,249,NA,NA,NA,NA,NA,2019-01-29T18:13,29,1,2019,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,19972620,,Brad Kelley,2019-01-30T19:02:26Z,CC_BY_NC_4_0,Brad Kelley,Brad Kelley,,,2025-12-10T19:29:04Z,StillImage;Sound,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1990576813,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19844563,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,MX,,Sinaloa,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,24.821978,-107.387789,27,NA,NA,NA,NA,NA,2019-01-12T11:00,12,1,2019,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,19844563,,,NA,CC_BY_NC_4_0,kat_danzig,kat_danzig,,,2025-12-10T19:31:20Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1986634960,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6406164,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Texas,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,31.921022,-106.04123,1,NA,NA,NA,NA,NA,2017-05-28T15:07,28,5,2017,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,6406164,,Jakob Fahr,2017-05-29T09:52:03Z,CC_BY_NC_4_0,Ted Pick Jr,Ted Pick Jr,,,2025-12-10T19:26:25Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1986522341,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19264064,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.698496,-123.003474,485,NA,NA,NA,NA,NA,2014-09-08T12:35,8,9,2014,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,19264064,,Adam J. Searcy,2018-12-28T05:11:04Z,CC_BY_4_0,Adam J. Searcy,Adam J. Searcy,,,2025-12-10T19:29:04Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1950011583,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/18942027,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,MX,,Tamaulipas,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,23.449864,-99.500142,122,NA,NA,NA,NA,NA,2014-10-08T17:00,8,10,2014,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,18942027,,Jakob Fahr,2018-12-10T17:49:24Z,CC_BY_NC_4_0,ERICK RUBEN RODRIGUEZ RUIZ,ERICK RUBEN RODRIGUEZ RUIZ,,,2025-12-10T20:56:10Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1935627734,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/18273134,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,MX,,Guanajuato,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,20.17785,-100.698031,17,NA,NA,NA,NA,NA,2018-11-08T17:02,8,11,2018,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,18273134,,Gilberto,2018-11-09T00:14:36Z,CC_BY_NC_4_0,Gilberto,Gilberto,,,2025-12-10T17:43:25Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1932320512,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/17686190,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,New Jersey,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.12892,-74.846721,66,NA,NA,NA,NA,NA,2015-02-16T15:13:57,16,2,2015,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,17686190,,Dustin Welch,2018-10-20T19:15:09Z,CC_BY_NC_4_0,Dustin Welch,Dustin Welch,,,2025-12-10T19:28:43Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1931527414,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/17611554,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Texas,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.460143,-101.873328,28957,NA,NA,NA,NA,NA,2018-10-17T14:10:39,17,10,2018,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,17611554,,Jennifer Miller,2018-10-18T02:33:38Z,CC_BY_NC_4_0,Jennifer Miller,Jennifer Miller,,,2025-12-10T17:43:25Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1931525335,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/17605162,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Texas,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.429812,-101.891203,28957,NA,NA,NA,NA,NA,2018-10-17T13:23,17,10,2018,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,17605162,,Lena Zappia,2018-10-17T21:32:38Z,CC_BY_NC_4_0,Lena Zappia,Lena Zappia,,,2025-12-10T19:28:09Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1931509849,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/17535767,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,MX,,Jalisco,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,21.868021,-101.845876,1799,NA,NA,NA,NA,NA,2018-10-15T08:05,15,10,2018,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,17535767,,Kevin Meza,2018-10-15T17:33:54Z,CC_BY_NC_4_0,Kevin Meza,Kevin Meza,,,2025-12-10T20:55:59Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1914357033,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/17160187,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Texas,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,30.357375,-97.723953,10,NA,NA,NA,NA,NA,2018-10-03T11:08:03,3,10,2018,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,17160187,,Adam Cohen,2018-10-03T16:30:57Z,CC_BY_4_0,Adam Cohen,Adam Cohen,,,2025-12-10T17:47:57Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1901080714,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/16251073,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.697963,-123.002778,NA,NA,NA,NA,NA,NA,2018-09-05T10:00:04,5,9,2018,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,16251073,,John Garrett,2018-09-06T05:12:32Z,CC_BY_NC_4_0,John Garrett,John Garrett,,,2025-12-10T20:55:39Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1901045449,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/16102087,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis californicus,,SPECIES,"Myotis californicus (Audubon & Bachman, 1842)",Myotis californicus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.371678,-118.39579,204,NA,NA,NA,NA,NA,2018-09-01T05:53,1,9,2018,2432425,2432425,HUMAN_OBSERVATION,iNaturalist,Observations,16102087,,DCStokes,2018-09-05T17:53:11Z,CC_BY_NC_4_0,K Schneider,K Schneider,,,2025-12-10T17:42:44Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1898842593,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/15835009,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Colorado,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.868706,-104.638761,3,NA,NA,NA,NA,NA,2018-08-23T20:42:14,23,8,2018,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,15835009,,rowz,2018-08-24T05:39:55Z,CC_BY_NC_4_0,rowz,rowz,,,2025-12-10T17:42:29Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1898842544,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/15835020,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Colorado,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.868659,-104.638739,6,NA,NA,NA,NA,NA,2018-08-23T21:28:08,23,8,2018,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,15835020,,rowz,2018-08-24T05:40:39Z,CC_BY_NC_4_0,rowz,rowz,,,2025-12-10T17:47:27Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1898842529,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/15835013,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Colorado,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.868681,-104.638799,3,NA,NA,NA,NA,NA,2018-08-23T21:01:58,23,8,2018,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,15835013,,rowz,2018-08-24T05:40:13Z,CC_BY_NC_4_0,rowz,rowz,,,2025-12-10T17:44:04Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1898839338,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/15819816,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Nevada,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.840084,-119.07943,NA,NA,NA,NA,NA,NA,2018-08-06T21:30,6,8,2018,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,15819816,,Melissa Spears,2018-08-23T18:41:13Z,CC_BY_NC_4_0,Melissa Spears,Melissa Spears,,,2025-12-10T19:34:45Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1898799157,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/15610851,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis californicus,,SPECIES,"Myotis californicus (Audubon & Bachman, 1842)",Myotis californicus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.845863,-121.702468,187,NA,NA,NA,NA,NA,2015-02-12T09:15,12,2,2015,2432425,2432425,HUMAN_OBSERVATION,iNaturalist,Observations,15610851,,kwgeiger,2018-08-18T09:24:20Z,CC_BY_NC_4_0,kwgeiger,kwgeiger,,,2025-12-10T19:27:56Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1897395700,e3b42f0a-2922-428e-ad36-cd61a7ff881a,f52276954d6a6d5d6f74173c481bf4eb,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,"(Palisot de Beauvois, 1796)",MX,Reserva San Simón y parcela Jesús María (zona La Encantada) de la Sierra de la Laguna,Baja california sur,PRESENT,NA,ff90b050-c256-11db-b71b-b8a03c50a862,23.6625,-110.058611,147.02,NA,0,0,0,0,2015-12-04/2015-12-11,NA,12,2015,5218544,11138256,MATERIAL_CITATION,,,NO DISPONIBLE,,NO DISPONIBLE,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Winifred F. Frick; Paul A. Heady; Patricia Cortés Calva,NotAType,,2025-11-25T08:35:00Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_NONE
1897395691,e3b42f0a-2922-428e-ad36-cd61a7ff881a,e10ddbe03df80e9efee7716f9c6f7291,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis californicus,,SPECIES,"Myotis californicus (Audubon & Bachman, 1842)",Myotis californicus,"(Audubon & Bachman, 1842)",MX,Reserva San Simón y parcela Jesús María (zona La Encantada) de la Sierra de la Laguna,Baja california sur,PRESENT,NA,ff90b050-c256-11db-b71b-b8a03c50a862,23.6625,-110.058611,147.02,NA,0,0,0,0,2015-12-04/2015-12-11,NA,12,2015,2432425,2432425,MATERIAL_CITATION,,,NO DISPONIBLE,,NO DISPONIBLE,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Winifred F. Frick; Paul A. Heady; Patricia Cortés Calva,NotAType,,2025-11-25T08:35:00Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_NONE
