cell_id,viirs_years,mean_radiance,log1p_radiance,pct_developed,pct_protected,pop_density,log1p_pop_density
7204,13,0,0,0.046106293466128614,0.04088669394465817,0,0
7206,13,0,0,0.030218707283733645,0.8240936556274994,8.877266081981361e-4,8.873328119710447e-4
7207,13,0,0,0.007847588964019546,0.9801451085775152,0,0
7208,13,0,0,0.013013832067017339,0.9380277336843851,0.012714791111648083,0.012634636869711877
7209,13,1.0543339438020036e-4,1.0542783667051713e-4,0.04810553461614759,0.925115634077988,0.02821682021021843,0.027826059394995637
7210,13,0.028344433897962935,0.027950163345367526,0.054197609796881915,0.6508249138295622,5.7668280601501465,1.9120324483489115
7211,13,0,0,0.010412328196584756,0,0.37149831652641296,0.3159038039258743
7284,13,0.02073614621678224,0.020524078964565973,0.01670956143867772,0.022037618337876153,3.279294013977051,1.4537880459825951
7285,13,0,0,0.0026460264602646026,0,0.1255565583705902,0.11827763187514176
7286,13,0.048468190316970534,0.04733023262300906,0.0180990180990181,0,0.6757501363754272,0.5162609076376526
7287,13,1.2247288181231573,0.7996350286950841,0.2082980829808298,7.718553260333836e-4,103.2676773071289,4.646961412799379
7288,13,0.3269385282809918,0.2828744304496523,0.06749946000431997,0,8.136542320251465,2.2122820119499744
7289,13,0.22906183623350584,0.2062511435846591,0.043128431284312846,0.13537368583739845,32.94294738769531,3.5246810971580396
7290,13,7.179861765641433,2.1016752514060255,0.4416044927236237,0,731.70794677734375,6.596747186988559
7291,13,1.9668843287688036,1.0875123546265042,0.14806814806814808,0.030391419938648058,116.4960708618164,4.766404893551199
7292,13,0.795237238590534,0.5851371795527416,0.20997732018143855,0.006871442596827336,179.26051330566406,5.194403100709165
7293,13,0.09299727715551853,0.08892371802525878,0.04085177618374749,0.1761934268762017,14.394420623779297,2.734005146616924
7294,13,0,0,0.017225862193102456,0.64967079279198,1.2027052640914917,0.7896862704409986
7295,13,0,0,0.015678297887659867,0.8532133539568343,0.7254332900047302,0.5454782015536903
7296,13,0,0,0.030097003291183092,0.712605381728122,0.010516416281461716,0.010461503431173637
7297,13,0.0014430754538177727,0.001442035221071041,0.04798731950323109,0.7578085602336929,0.05550693720579147,0.054021160720254736
7298,13,0.0014229313198414345,0.0014219199123994772,0.03602737863197498,0.7909430258547148,0.0072396304458379745,0.007213550120305709
7299,13,0,0,0.01899018990189902,0.9618098986666406,0.005044913850724697,0.0050322309111839976
7300,13,0.0014674208091142087,0.0014663451993182557,0.023831809345525236,0.7559984183843046,1.7083582878112793,0.996342653466331
7301,13,0.0659835825745876,0.06389792466313143,0.11910504715962272,0.42073560999610826,10.593173027038574,2.450416392707445
7302,13,0.00405070724306055,0.0040425252163635225,0.019818019818019818,0.6260427811700328,0.8629170656204224,0.62214357405337
7303,13,0,0,0.015499545419692638,0.053691814323463635,0.4292623698711395,0.35715848592325933
7304,13,0,0,0.024647081266692104,0,0.39761489629745483,0.3347671382650634
7376,13,0,0,0.012267394416128213,0.003828716854565664,0.4091975688934326,0.3430204423155839
7377,13,1.3725750739887679e-5,1.3725656542632943e-5,0.013490892072863418,0,0.14150844514369965,0.13235058524654802
7378,13,0.013771769617540905,0.013677800562208298,0.024183459485730228,0.02599515053014678,2.6703741550445557,1.3002936064733925
7379,13,0.2800949147114387,0.24693422730070486,0.10369717042263663,0.004020449674544707,35.25498580932617,3.590576911410603
7380,13,0.22819882860550514,0.2055487291637289,0.06805029295556615,0.014265390535600598,13.770919799804688,2.6926603694725824
